Product Name,Sentiment,Customer Review,Category,Abstractive Summary
Tablet Stand Foldable,Positive,"warna sesuai foto, ringan dibawa, sangat direkomendasikan || warna sesuai foto, sangat direkomendasikan || ringan dibawa, baterai tahan lama, sangat direkomendasikan",Phones and Tablets,"Baterai tahan lama, warna sesuai foto, angin kencang. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Portable Coffee Grinder,Negative,"tidak menyala, lambat merespon, warna tidak sesuai, kualitas bahan buruk || kualitas bahan buruk, mudah rusak, warna tidak sesuai, lambat merespon",Kitchen,"Lambat merespon, kualitas bahan buruk, mudah rusak. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Webcam Full HD 1080p,Positive,"pengiriman cepat, ringan dibawa || fungsi berjalan dengan baik, ringan dibawa, pengiriman cepat, angin kencang",Computers and Laptops,"Ringan dibawa, fungsi berjalan dengan baik, pengiriman cepat. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Robot Vacuum Cleaner,Positive,"baterai tahan lama, ringan dibawa || ringan dibawa, baterai tahan lama, desain lucu || pengiriman cepat, baterai tahan lama, ringan dibawa, mudah digunakan",Electronics,"Desain lucu, ringan dibawa, baterai tahan lama. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Portable Laptop Stand,Negative,"lambat merespon, baterai bocor, cepat panas || lambat merespon, baterai bocor",Computers and Laptops,"Tidak direkomendasikan, cepat panas, baterai bocor. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Gaming Headset 7.1 Surround,Negative,"tidak sesuai deskripsi, cepat panas || tidak sesuai deskripsi, lambat merespon, cepat panas || lambat merespon, tidak direkomendasikan",Gaming,"Lambat merespon, tidak direkomendasikan, barang rusak saat datang. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Webcam Full HD 1080p,Positive,"fungsi berjalan dengan baik, angin kencang, kualitas sesuai harga, sangat direkomendasikan || sangat direkomendasikan, fungsi berjalan dengan baik || sangat direkomendasikan, kualitas sesuai harga, fungsi berjalan dengan baik, angin kencang",Computers and Laptops,"Fungsi berjalan dengan baik, sangat direkomendasikan, bahan kokoh. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Power Bank 20000mAh,Positive,"angin kencang, sangat direkomendasikan, bahan kokoh || angin kencang, ringan dibawa, sangat direkomendasikan || bahan kokoh, angin kencang, ringan dibawa",Phones and Tablets,"Bahan kokoh, angin kencang, ringan dibawa. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Gaming Chair Recliner,Positive,"ringan dibawa, pengiriman cepat, fungsi berjalan dengan baik, angin kencang || angin kencang, baterai tahan lama, ringan dibawa, pengiriman cepat || ringan dibawa, pengiriman cepat, fungsi berjalan dengan baik, baterai tahan lama",Gaming,"Ringan dibawa, angin kencang, fungsi berjalan dengan baik. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Earbuds TWS V6,Positive,"baterai tahan lama, kualitas sesuai harga, bahan kokoh || bahan kokoh, kualitas sesuai harga, angin kencang, baterai tahan lama || baterai tahan lama, angin kencang, kualitas sesuai harga",Phones and Tablets,"Angin kencang, bahan kokoh, mudah digunakan. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Gaming Headset 7.1 Surround,Negative,"mudah rusak, tidak direkomendasikan || tidak menyala, tidak direkomendasikan",Gaming,"Tidak direkomendasikan, tidak sesuai deskripsi, tidak menyala. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Fast Charging Cable Type-C 1m,Negative,"warna tidak sesuai, mudah rusak, tidak menyala, tombol tidak responsif || warna tidak sesuai, tidak menyala",Phones and Tablets,"Warna tidak sesuai, mudah rusak, tidak menyala. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
RGB Gaming Mousepad,Negative,"mudah rusak, kabel tidak berfungsi || baterai bocor, tidak menyala",Gaming,"Baterai bocor, kabel tidak berfungsi, mudah rusak. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Mechanical Switch Tester,Positive,"warna sesuai foto, respon cepat, mudah digunakan, kualitas sesuai harga || kualitas sesuai harga, warna sesuai foto",Gaming,"Respon cepat, mudah digunakan, kualitas sesuai harga. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Mini USB Desk Fan,Negative,"tidak sesuai deskripsi, mudah rusak || tidak sesuai deskripsi, mudah rusak, tombol tidak responsif, kabel tidak berfungsi || mudah rusak, baterai bocor, tidak sesuai deskripsi",Electronics,"Tidak sesuai deskripsi, mudah rusak, baterai bocor. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Mechanical Switch Tester,Negative,"kualitas bahan buruk, baterai bocor || kualitas bahan buruk, tombol tidak responsif || tidak menyala, kualitas bahan buruk",Gaming,"Kualitas bahan buruk, tidak menyala, tidak sesuai deskripsi. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Wireless Mouse Rechargeable,Positive,"fungsi berjalan dengan baik, kualitas sesuai harga, warna sesuai foto, baterai tahan lama || warna sesuai foto, bahan kokoh || fungsi berjalan dengan baik, bahan kokoh, warna sesuai foto, kualitas sesuai harga",Computers and Laptops,"Warna sesuai foto, baterai tahan lama, kualitas sesuai harga. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
USB Rechargeable Fan,Negative,"baterai bocor, tidak sesuai deskripsi, barang rusak saat datang || barang rusak saat datang, tidak sesuai deskripsi, baterai bocor || barang rusak saat datang, tombol tidak responsif, baterai bocor",Electronics,"Baterai bocor, kualitas bahan buruk, tidak sesuai deskripsi. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Mini USB Desk Fan,Positive,"bahan kokoh, respon cepat, desain lucu, angin kencang || desain lucu, bahan kokoh, respon cepat, baterai tahan lama || desain lucu, respon cepat, angin kencang",Electronics,"Desain lucu, angin kencang, respon cepat. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Electric Kettle 1.5L,Positive,"mudah digunakan, respon cepat || ringan dibawa, respon cepat, bahan kokoh, mudah digunakan || respon cepat, bahan kokoh, pengiriman cepat, mudah digunakan",Kitchen,"Ringan dibawa, pengiriman cepat, respon cepat. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Gamepad Wireless Controller,Negative,"tombol tidak responsif, tidak direkomendasikan, warna tidak sesuai, barang rusak saat datang || barang rusak saat datang, tombol tidak responsif, lambat merespon, warna tidak sesuai || warna tidak sesuai, tombol tidak responsif",Gaming,"Barang rusak saat datang, warna tidak sesuai, tombol tidak responsif. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Juicer Mini Rechargeable,Positive,"baterai tahan lama, bahan kokoh, respon cepat, pengiriman cepat || respon cepat, bahan kokoh, desain lucu, pengiriman cepat",Kitchen,"Respon cepat, pengiriman cepat, bahan kokoh. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
USB Hub 4 Port 3.0,Positive,"bahan kokoh, baterai tahan lama, desain lucu, respon cepat || baterai tahan lama, respon cepat",Computers and Laptops,"Warna sesuai foto, bahan kokoh, respon cepat. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
RGB Gaming Mousepad,Negative,"kualitas bahan buruk, tidak menyala, baterai bocor, tidak direkomendasikan || baterai bocor, tidak menyala, barang rusak saat datang || kualitas bahan buruk, barang rusak saat datang, tidak menyala, baterai bocor",Gaming,"Kualitas bahan buruk, tidak direkomendasikan, tidak menyala. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Smart Plug Wifi Control,Positive,"fungsi berjalan dengan baik, respon cepat || respon cepat, angin kencang, pengiriman cepat, fungsi berjalan dengan baik || angin kencang, fungsi berjalan dengan baik, baterai tahan lama",Electronics,"Baterai tahan lama, angin kencang, fungsi berjalan dengan baik. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Smart Plug Wifi Control,Negative,"tidak sesuai deskripsi, lambat merespon || baterai bocor, warna tidak sesuai, cepat panas, tidak sesuai deskripsi",Electronics,"Tidak sesuai deskripsi, cepat panas, baterai bocor. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
USB Hub 4 Port 3.0,Negative,"warna tidak sesuai, tidak direkomendasikan, tombol tidak responsif, baterai bocor || baterai bocor, tidak direkomendasikan || baterai bocor, tidak direkomendasikan",Computers and Laptops,"Baterai bocor, tombol tidak responsif, tidak direkomendasikan. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Gaming Chair Recliner,Negative,"baterai bocor, tidak menyala, kualitas bahan buruk, tidak sesuai deskripsi || warna tidak sesuai, tidak sesuai deskripsi, tidak menyala || warna tidak sesuai, tidak sesuai deskripsi",Gaming,"Tidak sesuai deskripsi, baterai bocor, kualitas bahan buruk. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Electric Kettle 1.5L,Positive,"mudah digunakan, pengiriman cepat, ringan dibawa || pengiriman cepat, baterai tahan lama, ringan dibawa",Kitchen,"Ringan dibawa, baterai tahan lama, pengiriman cepat. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Portable Laptop Stand,Positive,"pengiriman cepat, kualitas sesuai harga || kualitas sesuai harga, sangat direkomendasikan, pengiriman cepat",Computers and Laptops,"Kualitas sesuai harga, sangat direkomendasikan, fungsi berjalan dengan baik. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Mechanical Keyboard RGB Backlit,Positive,"fungsi berjalan dengan baik, baterai tahan lama, respon cepat || sangat direkomendasikan, respon cepat, mudah digunakan, fungsi berjalan dengan baik || baterai tahan lama, sangat direkomendasikan, mudah digunakan",Computers and Laptops,"Respon cepat, fungsi berjalan dengan baik, mudah digunakan. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Bluetooth Headset V5.0,Negative,"mudah rusak, cepat panas, kualitas bahan buruk, tidak sesuai deskripsi || mudah rusak, kualitas bahan buruk, tidak sesuai deskripsi",Phones and Tablets,"Cepat panas, barang rusak saat datang, tidak sesuai deskripsi. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
RGB Gaming Mousepad,Positive,"ringan dibawa, respon cepat || angin kencang, ringan dibawa, respon cepat, mudah digunakan",Gaming,"Mudah digunakan, ringan dibawa, angin kencang. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Webcam Full HD 1080p,Negative,"tidak direkomendasikan, mudah rusak, tombol tidak responsif || tidak direkomendasikan, lambat merespon, kualitas bahan buruk",Computers and Laptops,"Mudah rusak, kualitas bahan buruk, tidak direkomendasikan. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
USB Hub 4 Port 3.0,Positive,"desain lucu, bahan kokoh, pengiriman cepat || desain lucu, baterai tahan lama, respon cepat",Computers and Laptops,"Bahan kokoh, desain lucu, pengiriman cepat. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Magnetic Wireless Charger,Positive,"fungsi berjalan dengan baik, ringan dibawa, desain lucu || desain lucu, angin kencang, kualitas sesuai harga || kualitas sesuai harga, angin kencang, fungsi berjalan dengan baik",Phones and Tablets,"Fungsi berjalan dengan baik, kualitas sesuai harga, angin kencang. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
USB Hub 4 Port 3.0,Positive,"sangat direkomendasikan, kualitas sesuai harga, respon cepat || bahan kokoh, fungsi berjalan dengan baik, sangat direkomendasikan, respon cepat || respon cepat, kualitas sesuai harga, sangat direkomendasikan, bahan kokoh",Computers and Laptops,"Fungsi berjalan dengan baik, sangat direkomendasikan, kualitas sesuai harga. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Power Bank 20000mAh,Negative,"lambat merespon, tidak sesuai deskripsi || lambat merespon, warna tidak sesuai",Phones and Tablets,"Warna tidak sesuai, lambat merespon, kualitas bahan buruk. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Portable Laptop Stand,Negative,"baterai bocor, tombol tidak responsif || baterai bocor, tidak sesuai deskripsi, mudah rusak, tombol tidak responsif || mudah rusak, baterai bocor, tidak sesuai deskripsi",Computers and Laptops,"Tombol tidak responsif, mudah rusak, kabel tidak berfungsi. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Tablet Stand Foldable,Negative,"mudah rusak, kabel tidak berfungsi || mudah rusak, tombol tidak responsif, kabel tidak berfungsi, warna tidak sesuai || tidak sesuai deskripsi, tombol tidak responsif",Phones and Tablets,"Kabel tidak berfungsi, mudah rusak, warna tidak sesuai. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Webcam Full HD 1080p,Positive,"mudah digunakan, respon cepat || mudah digunakan, kualitas sesuai harga",Computers and Laptops,"Respon cepat, baterai tahan lama, ringan dibawa. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Mini USB Desk Fan,Negative,"tidak sesuai deskripsi, cepat panas || tidak sesuai deskripsi, mudah rusak, warna tidak sesuai",Electronics,"Mudah rusak, cepat panas, tidak sesuai deskripsi. Produk ini memiliki beberapa kekurangan yang perlu diperhatikan sebelum digunakan."
Smart Rice Cooker 3L,Positive,"baterai tahan lama, desain lucu || baterai tahan lama, bahan kokoh",Kitchen,"Warna sesuai foto, baterai tahan lama, fungsi berjalan dengan baik. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
RGB Gaming Mousepad,Positive,"desain lucu, warna sesuai foto, pengiriman cepat, bahan kokoh || pengiriman cepat, warna sesuai foto",Gaming,"Bahan kokoh, pengiriman cepat, warna sesuai foto. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Portable Coffee Grinder,Positive,"fungsi berjalan dengan baik, angin kencang, baterai tahan lama || fungsi berjalan dengan baik, sangat direkomendasikan, angin kencang, ringan dibawa",Kitchen,"Baterai tahan lama, fungsi berjalan dengan baik, angin kencang. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Smart Rice Cooker 3L,Positive,"warna sesuai foto, ringan dibawa, angin kencang, mudah digunakan || mudah digunakan, angin kencang",Kitchen,"Mudah digunakan, desain lucu, warna sesuai foto. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Gaming Headset 7.1 Surround,Positive,"kualitas sesuai harga, mudah digunakan, desain lucu, respon cepat || kualitas sesuai harga, angin kencang, mudah digunakan",Gaming,"Respon cepat, angin kencang, mudah digunakan. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
Portable Laptop Stand,Positive,"respon cepat, pengiriman cepat, desain lucu || pengiriman cepat, desain lucu",Computers and Laptops,"Respon cepat, pengiriman cepat, mudah digunakan. Produk ini sangat direkomendasikan karena memberikan pengalaman penggunaan yang memuaskan."
